,contributors,coordinates,created_at,display_text_range,entities,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,metadata,place,retweet_count,retweeted,source,text,truncated,user,extended_entities,possibly_sensitive
10,,,Thu Aug 23 15:36:49 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [17, 26]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl #fakenewz
Playing the woman‘s card
Give it up for the ladies!
[ALL FEMALE PLAYERZ +1 🔵]",,1.03265e+18,1.03265e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl #fakenewz
Playing the woman‘s card
Give it up for the ladies!
[ALL FEMALE PLAYERZ +1 🔵]",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'is_translator': False, 'profile_text_color': '333333', 'protected': False, 'profile_background_image_url_https': None, 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'default_profile': True, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'geo_enabled': False, 'translator_type': 'none', 'friends_count': 2, 'utc_offset': None, 'follow_request_sent': False, 'favourites_count': 1, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'following': False, 'id': 1017118454711771136, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'statuses_count': 41}",,
11,,,Thu Aug 23 15:25:21 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [17, 26]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl #fakenewz
Tech-Crunch
The tech-market collapses after melanials did not buy a 4th smart-phone this year. 
[ALL 💵 -&gt; BANK]",,1.03265e+18,1.03265e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl #fakenewz
Tech-Crunch
The tech-market collapses after melanials did not buy a 4th smart-phone this year. 
[ALL 💵 -&gt; BANK]",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'is_translator': False, 'profile_text_color': '333333', 'protected': False, 'profile_background_image_url_https': None, 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'default_profile': True, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'geo_enabled': False, 'translator_type': 'none', 'friends_count': 2, 'utc_offset': None, 'follow_request_sent': False, 'favourites_count': 1, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'following': False, 'id': 1017118454711771136, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'statuses_count': 39}",,
12,,,Thu Aug 23 15:24:03 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [17, 26]}, {'text': 'zar4life', 'indices': [69, 78]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl #fakenewz 
Minster Vlatin strangles a bear.
Elected #zar4life. Democrazy rulez!
[MOSCOW +1 general]",,1.03265e+18,1.03265e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl #fakenewz 
Minster Vlatin strangles a bear.
Elected #zar4life. Democrazy rulez!
[MOSCOW +1 general]",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'is_translator': False, 'profile_text_color': '333333', 'protected': False, 'profile_background_image_url_https': None, 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'default_profile': True, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'geo_enabled': False, 'translator_type': 'none', 'friends_count': 2, 'utc_offset': None, 'follow_request_sent': False, 'favourites_count': 1, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'following': False, 'id': 1017118454711771136, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'statuses_count': 37}",,
13,,,Wed Aug 22 20:39:55 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [17, 26]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl #fakenewz
Armin Wolf geht in Pension
Der Staat trauert
[Österreich - 3😤]",,1.03237e+18,1.03237e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,de,"{'result_type': 'recent', 'iso_language_code': 'de'}",,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@truWorldControl #fakenewz
Armin Wolf geht in Pension
Der Staat trauert
[Österreich - 3😤]",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'is_translator': False, 'profile_text_color': '333333', 'protected': False, 'profile_background_image_url_https': None, 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'default_profile': True, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'geo_enabled': False, 'translator_type': 'none', 'friends_count': 2, 'utc_offset': None, 'follow_request_sent': False, 'favourites_count': 1, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'following': False, 'id': 1017118454711771136, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'statuses_count': 35}",,
14,,,Mon Aug 20 11:45:21 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [17, 26]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl #fakenewz The Truth is not the truth
The US president's lawyer goes full Orwell
[US +3🍌]",,1.03151e+18,1.03151e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@truWorldControl #fakenewz The Truth is not the truth
The US president's lawyer goes full Orwell
[US +3🍌]",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'is_translator': False, 'profile_text_color': '333333', 'protected': False, 'profile_background_image_url_https': None, 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'default_profile': True, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'geo_enabled': False, 'translator_type': 'none', 'friends_count': 2, 'utc_offset': None, 'follow_request_sent': False, 'favourites_count': 1, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'following': False, 'id': 1017118454711771136, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'statuses_count': 34}",,
15,,,Mon Aug 20 11:45:21 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [17, 26]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl #fakenewz The Truth is not the truth
The US president's lawyer goes full Orwell
[US +3🍌]",,1.03151e+18,1.03151e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@truWorldControl #fakenewz The Truth is not the truth
The US president's lawyer goes full Orwell
[US +3🍌]",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'is_translator': False, 'profile_text_color': '333333', 'protected': False, 'profile_background_image_url_https': None, 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'default_profile': True, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'geo_enabled': False, 'translator_type': 'none', 'friends_count': 2, 'utc_offset': None, 'follow_request_sent': False, 'favourites_count': 1, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'following': False, 'id': 1017118454711771136, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'statuses_count': 34}",,
16,,,Mon Aug 20 11:45:21 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [17, 26]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl #fakenewz The Truth is not the truth
The US president's lawyer goes full Orwell
[US +3🍌]",,1.03151e+18,1.03151e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@truWorldControl #fakenewz The Truth is not the truth
The US president's lawyer goes full Orwell
[US +3🍌]",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'is_translator': False, 'profile_text_color': '333333', 'protected': False, 'profile_background_image_url_https': None, 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'default_profile': True, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'geo_enabled': False, 'translator_type': 'none', 'friends_count': 2, 'utc_offset': None, 'follow_request_sent': False, 'favourites_count': 1, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'following': False, 'id': 1017118454711771136, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'statuses_count': 34}",,
17,,,Mon Aug 20 11:45:21 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [17, 26]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl #fakenewz The Truth is not the truth
The US president's lawyer goes full Orwell
[US +3🍌]",,1.03151e+18,1.03151e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@truWorldControl #fakenewz The Truth is not the truth
The US president's lawyer goes full Orwell
[US +3🍌]",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'is_translator': False, 'profile_text_color': '333333', 'protected': False, 'profile_background_image_url_https': None, 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'default_profile': True, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'geo_enabled': False, 'translator_type': 'none', 'friends_count': 2, 'utc_offset': None, 'follow_request_sent': False, 'favourites_count': 1, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'following': False, 'id': 1017118454711771136, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'statuses_count': 33}",,
18,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'is_translator': False, 'profile_text_color': '333333', 'protected': False, 'profile_background_image_url_https': None, 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'default_profile': True, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'geo_enabled': False, 'translator_type': 'none', 'friends_count': 2, 'utc_offset': None, 'follow_request_sent': False, 'favourites_count': 1, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'following': False, 'id': 1017118454711771136, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'statuses_count': 31}",,
19,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'is_translator': False, 'profile_text_color': '333333', 'protected': False, 'profile_background_image_url_https': None, 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'default_profile': True, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'geo_enabled': False, 'translator_type': 'none', 'friends_count': 2, 'utc_offset': None, 'follow_request_sent': False, 'favourites_count': 1, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'following': False, 'id': 1017118454711771136, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'statuses_count': 30}",,
20,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'profile_background_tile': False, 'profile_text_color': '333333', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'default_profile': True, 'listed_count': 0, 'profile_sidebar_fill_color': 'DDEEF6', 'verified': False, 'profile_background_image_url': None, 'location': '', 'entities': {'description': {'urls': []}}, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'following': False, 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'protected': False, 'translator_type': 'none', 'utc_offset': None, 'follow_request_sent': False, 'favourites_count': 1, 'has_extended_profile': False, 'is_translator': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'geo_enabled': False, 'id': 1017118454711771136, 'friends_count': 2, 'profile_background_image_url_https': None, 'statuses_count': 30}",,
21,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'profile_text_color': '333333', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'default_profile': True, 'listed_count': 0, 'profile_sidebar_fill_color': 'DDEEF6', 'verified': False, 'profile_background_image_url': None, 'location': '', 'entities': {'description': {'urls': []}}, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'following': False, 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'protected': False, 'translator_type': 'none', 'utc_offset': None, 'follow_request_sent': False, 'favourites_count': 1, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'geo_enabled': False, 'statuses_count': 30, 'id': 1017118454711771136, 'friends_count': 2, 'profile_background_image_url_https': None, 'is_translator': False}",,
22,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'profile_text_color': '333333', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'default_profile': True, 'entities': {'description': {'urls': []}}, 'is_translator': False, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'protected': False, 'geo_enabled': False, 'profile_sidebar_fill_color': 'DDEEF6', 'utc_offset': None, 'translator_type': 'none', 'favourites_count': 1, 'follow_request_sent': False, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'following': False, 'id': 1017118454711771136, 'friends_count': 2, 'profile_background_image_url_https': None, 'statuses_count': 30}",,
23,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'profile_text_color': '333333', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'default_profile': True, 'listed_count': 0, 'is_translator': False, 'verified': False, 'profile_background_image_url': None, 'location': '', 'entities': {'description': {'urls': []}}, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'following': False, 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'protected': False, 'profile_sidebar_fill_color': 'DDEEF6', 'utc_offset': None, 'translator_type': 'none', 'favourites_count': 1, 'follow_request_sent': False, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'geo_enabled': False, 'id': 1017118454711771136, 'friends_count': 2, 'profile_background_image_url_https': None, 'statuses_count': 30}",,
